dataset,snapshot,query_id,L,accesses,ndcg10,full_ndcg10,ordered20,overlap20
scifact,0,217,20,40,1.0,1.0,0,0.55
scifact,0,217,50,100,1.0,1.0,0,0.75
scifact,0,217,100,200,1.0,1.0,0,0.85
scifact,0,217,200,400,1.0,1.0,0,0.9
scifact,0,217,500,1000,1.0,1.0,1,1.0
scifact,0,217,1000,2000,1.0,1.0,1,1.0
scifact,0,217,2000,4000,1.0,1.0,1,1.0
scifact,0,217,5000,7954,1.0,1.0,1,1.0
scifact,0,218,10,20,1.0,1.0,0,0.65
scifact,0,218,20,40,1.0,1.0,0,0.75
scifact,0,218,50,100,1.0,1.0,0,0.85
scifact,0,218,100,200,1.0,1.0,1,1.0
scifact,0,218,200,400,1.0,1.0,1,1.0
scifact,0,218,500,1000,1.0,1.0,1,1.0
scifact,0,218,1000,2000,1.0,1.0,1,1.0
scifact,0,218,2000,4000,1.0,1.0,1,1.0
scifact,0,218,5000,7831,1.0,1.0,1,1.0
scifact,0,219,10,20,1.0,1.0,0,0.65
scifact,0,219,20,40,1.0,1.0,0,0.8
scifact,0,219,50,100,1.0,1.0,0,0.9
scifact,0,219,100,200,1.0,1.0,1,1.0
scifact,0,219,200,400,1.0,1.0,1,1.0
scifact,0,219,500,1000,1.0,1.0,1,1.0
scifact,0,219,1000,2000,1.0,1.0,1,1.0
scifact,0,219,2000,4000,1.0,1.0,1,1.0
scifact,0,219,5000,7696,1.0,1.0,1,1.0
scifact,0,230,10,20,1.0,1.0,0,0.65
scifact,0,230,20,40,1.0,1.0,0,0.7
scifact,0,230,50,100,1.0,1.0,0,0.9
scifact,0,230,100,200,1.0,1.0,0,0.95
scifact,0,230,200,400,1.0,1.0,1,1.0
scifact,0,230,500,1000,1.0,1.0,1,1.0
scifact,0,230,1000,2000,1.0,1.0,1,1.0
scifact,0,230,2000,3584,1.0,1.0,1,1.0
scifact,0,230,5000,6584,1.0,1.0,1,1.0
scifact,0,232,10,20,0.6309297535714575,0.6309297535714575,0,0.6
scifact,0,232,20,40,0.6309297535714575,0.6309297535714575,0,0.8
scifact,0,232,50,100,0.6309297535714575,0.6309297535714575,0,0.8
scifact,0,232,100,200,0.6309297535714575,0.6309297535714575,0,0.85
scifact,0,232,200,400,0.6309297535714575,0.6309297535714575,0,0.8
scifact,0,232,500,1000,0.6309297535714575,0.6309297535714575,0,0.9
scifact,0,232,1000,2000,0.6309297535714575,0.6309297535714575,0,0.95
scifact,0,232,2000,3188,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,232,5000,6188,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,233,10,20,1.0,1.0,0,0.6
scifact,0,233,20,40,1.0,1.0,0,0.65
scifact,0,233,50,100,1.0,1.0,0,0.85
scifact,0,233,100,200,1.0,1.0,0,0.8
scifact,0,233,200,400,1.0,1.0,1,1.0
scifact,0,233,500,1000,1.0,1.0,1,1.0
scifact,0,233,1000,2000,1.0,1.0,1,1.0
scifact,0,233,2000,4000,1.0,1.0,1,1.0
scifact,0,233,5000,8404,1.0,1.0,1,1.0
scifact,0,236,10,20,1.0,1.0,0,0.65
scifact,0,236,20,40,1.0,1.0,0,0.65
scifact,0,236,50,100,1.0,1.0,0,0.8
scifact,0,236,100,200,1.0,1.0,0,0.85
scifact,0,236,200,400,1.0,1.0,1,1.0
scifact,0,236,500,1000,1.0,1.0,1,1.0
scifact,0,236,1000,2000,1.0,1.0,1,1.0
scifact,0,236,2000,4000,1.0,1.0,1,1.0
scifact,0,236,5000,8336,1.0,1.0,1,1.0
scifact,0,237,10,20,1.0,1.0,0,0.6
scifact,0,237,20,40,1.0,1.0,0,0.7
scifact,0,237,50,100,1.0,1.0,0,0.9
scifact,0,237,100,200,1.0,1.0,0,0.95
scifact,0,237,200,400,1.0,1.0,1,1.0
scifact,0,237,500,1000,1.0,1.0,1,1.0
scifact,0,237,1000,2000,1.0,1.0,1,1.0
scifact,0,237,2000,4000,1.0,1.0,1,1.0
scifact,0,237,5000,8763,1.0,1.0,1,1.0
scifact,0,238,10,20,0.0,0.43067655807339306,0,0.65
scifact,0,238,20,40,0.5,0.43067655807339306,0,0.7
scifact,0,238,50,100,0.43067655807339306,0.43067655807339306,0,0.9
scifact,0,238,100,200,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,238,200,400,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,238,500,1000,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,238,1000,2000,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,238,2000,4000,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,238,5000,8824,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,239,10,20,0.5,1.0,0,0.55
scifact,0,239,20,40,0.5,1.0,0,0.55
scifact,0,239,50,100,1.0,1.0,0,0.6
scifact,0,239,100,200,1.0,1.0,0,0.8
scifact,0,239,200,400,1.0,1.0,0,0.95
scifact,0,239,500,1000,1.0,1.0,1,1.0
scifact,0,239,1000,2000,1.0,1.0,1,1.0
scifact,0,239,2000,3839,1.0,1.0,1,1.0
scifact,0,239,5000,6839,1.0,1.0,1,1.0
scifact,0,248,10,20,1.0,1.0,0,0.45
scifact,0,248,20,40,1.0,1.0,0,0.55
scifact,0,248,50,100,1.0,1.0,0,0.6
scifact,0,248,100,200,1.0,1.0,0,0.9
scifact,0,248,200,400,1.0,1.0,1,1.0
scifact,0,248,500,1000,1.0,1.0,1,1.0
scifact,0,248,1000,2000,1.0,1.0,1,1.0
scifact,0,248,2000,4000,1.0,1.0,1,1.0
scifact,0,248,5000,7560,1.0,1.0,1,1.0
scifact,0,249,10,20,1.0,1.0,0,0.5
scifact,0,249,20,40,1.0,1.0,0,0.6
scifact,0,249,50,100,1.0,1.0,0,0.75
scifact,0,249,100,200,1.0,1.0,0,0.85
scifact,0,249,200,400,1.0,1.0,1,1.0
scifact,0,249,500,1000,1.0,1.0,1,1.0
scifact,0,249,1000,2000,1.0,1.0,1,1.0
scifact,0,249,2000,4000,1.0,1.0,1,1.0
scifact,0,249,5000,7093,1.0,1.0,1,1.0
scifact,0,261,10,20,0.44130740935663865,0.46845052016107697,0,0.7
scifact,0,261,20,40,0.46845052016107697,0.46845052016107697,0,0.9
scifact,0,261,50,100,0.46845052016107697,0.46845052016107697,0,0.9
scifact,0,261,100,200,0.46845052016107697,0.46845052016107697,1,1.0
scifact,0,261,200,400,0.46845052016107697,0.46845052016107697,1,1.0
scifact,0,261,500,1000,0.46845052016107697,0.46845052016107697,1,1.0
scifact,0,261,1000,2000,0.46845052016107697,0.46845052016107697,1,1.0
scifact,0,261,2000,4000,0.46845052016107697,0.46845052016107697,1,1.0
scifact,0,261,5000,8214,0.46845052016107697,0.46845052016107697,1,1.0
scifact,0,268,10,20,1.0,1.0,0,0.65
scifact,0,268,20,40,1.0,1.0,0,0.7
scifact,0,268,50,100,1.0,1.0,0,0.9
scifact,0,268,100,200,1.0,1.0,1,1.0
scifact,0,268,200,400,1.0,1.0,1,1.0
scifact,0,268,500,1000,1.0,1.0,1,1.0
scifact,0,268,1000,2000,1.0,1.0,1,1.0
scifact,0,268,2000,3807,1.0,1.0,1,1.0
scifact,0,268,5000,6807,1.0,1.0,1,1.0
scifact,0,269,10,20,1.0,1.0,0,0.6
scifact,0,269,20,40,1.0,1.0,0,0.75
scifact,0,269,50,100,1.0,1.0,0,0.85
scifact,0,269,100,200,1.0,1.0,1,1.0
scifact,0,269,200,400,1.0,1.0,1,1.0
scifact,0,269,500,1000,1.0,1.0,1,1.0
scifact,0,269,1000,2000,1.0,1.0,1,1.0
scifact,0,269,2000,3198,1.0,1.0,1,1.0
scifact,0,269,5000,6198,1.0,1.0,1,1.0
scifact,0,274,10,20,1.0,1.0,0,0.5
scifact,0,274,20,40,1.0,1.0,0,0.7
scifact,0,274,50,100,1.0,1.0,0,0.75
scifact,0,274,100,200,1.0,1.0,0,0.9
scifact,0,274,200,400,1.0,1.0,1,1.0
scifact,0,274,500,1000,1.0,1.0,1,1.0
scifact,0,274,1000,2000,1.0,1.0,1,1.0
scifact,0,274,2000,4000,1.0,1.0,1,1.0
scifact,0,274,5000,8128,1.0,1.0,1,1.0
scifact,0,275,10,20,0.617319681505689,0.6257049680303419,0,0.65
scifact,0,275,20,40,0.6257049680303419,0.6257049680303419,0,0.85
scifact,0,275,50,100,0.6257049680303419,0.6257049680303419,0,0.9
scifact,0,275,100,200,0.6257049680303419,0.6257049680303419,1,1.0
scifact,0,275,200,400,0.6257049680303419,0.6257049680303419,1,1.0
scifact,0,275,500,1000,0.6257049680303419,0.6257049680303419,1,1.0
scifact,0,275,1000,2000,0.6257049680303419,0.6257049680303419,1,1.0
scifact,0,275,2000,4000,0.6257049680303419,0.6257049680303419,1,1.0
scifact,0,275,5000,8538,0.6257049680303419,0.6257049680303419,1,1.0
scifact,0,279,10,20,1.0,1.0,0,0.45
scifact,0,279,20,40,1.0,1.0,0,0.5
scifact,0,279,50,100,1.0,1.0,0,0.8
scifact,0,279,100,200,1.0,1.0,1,1.0
scifact,0,279,200,400,1.0,1.0,1,1.0
scifact,0,279,500,1000,1.0,1.0,1,1.0
scifact,0,279,1000,2000,1.0,1.0,1,1.0
scifact,0,279,2000,3098,1.0,1.0,1,1.0
scifact,0,279,5000,6098,1.0,1.0,1,1.0
scifact,0,294,10,20,1.0,1.0,0,0.65
scifact,0,294,20,40,1.0,1.0,0,0.75
scifact,0,294,50,100,1.0,1.0,0,0.8
scifact,0,294,100,200,1.0,1.0,1,1.0
scifact,0,294,200,400,1.0,1.0,1,1.0
scifact,0,294,500,1000,1.0,1.0,1,1.0
scifact,0,294,1000,2000,1.0,1.0,1,1.0
scifact,0,294,2000,4000,1.0,1.0,1,1.0
scifact,0,294,5000,7594,1.0,1.0,1,1.0
scifact,0,295,10,20,0.43067655807339306,0.43067655807339306,0,0.75
scifact,0,295,20,40,0.43067655807339306,0.43067655807339306,0,0.85
scifact,0,295,50,100,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,295,100,200,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,295,200,400,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,295,500,1000,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,295,1000,2000,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,295,2000,4000,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,295,5000,9019,0.43067655807339306,0.43067655807339306,1,1.0
scifact,0,298,10,20,1.0,1.0,0,0.65
scifact,0,298,20,40,1.0,1.0,0,0.65
scifact,0,298,50,100,1.0,1.0,0,0.85
scifact,0,298,100,200,1.0,1.0,0,0.9
scifact,0,298,200,400,1.0,1.0,0,0.95
scifact,0,298,500,1000,1.0,1.0,1,1.0
scifact,0,298,1000,2000,1.0,1.0,1,1.0
scifact,0,298,2000,4000,1.0,1.0,1,1.0
scifact,0,298,5000,8492,1.0,1.0,1,1.0
scifact,0,3,10,20,0.5,0.5,0,0.55
scifact,0,3,20,40,0.5,0.5,0,0.6
scifact,0,3,50,100,0.5,0.5,0,0.95
scifact,0,3,100,200,0.5,0.5,1,1.0
scifact,0,3,200,400,0.5,0.5,1,1.0
scifact,0,3,500,1000,0.5,0.5,1,1.0
scifact,0,3,1000,2000,0.5,0.5,1,1.0
scifact,0,3,2000,4000,0.5,0.5,1,1.0
scifact,0,3,5000,8405,0.5,0.5,1,1.0
scifact,0,300,10,20,0.6309297535714575,0.6309297535714575,0,0.7
scifact,0,300,20,40,0.6309297535714575,0.6309297535714575,0,0.85
scifact,0,300,50,100,0.6309297535714575,0.6309297535714575,0,0.85
scifact,0,300,100,200,0.6309297535714575,0.6309297535714575,0,0.85
scifact,0,300,200,400,0.6309297535714575,0.6309297535714575,0,0.95
scifact,0,300,500,1000,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,300,1000,2000,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,300,2000,4000,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,300,5000,7901,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,303,10,20,0.0,0.0,0,0.45
scifact,0,303,20,40,0.0,0.0,0,0.5
scifact,0,303,50,100,0.0,0.0,0,0.85
scifact,0,303,100,200,0.0,0.0,1,1.0
scifact,0,303,200,400,0.0,0.0,1,1.0
scifact,0,303,500,1000,0.0,0.0,1,1.0
scifact,0,303,1000,2000,0.0,0.0,1,1.0
scifact,0,303,2000,4000,0.0,0.0,1,1.0
scifact,0,303,5000,7844,0.0,0.0,1,1.0
scifact,0,312,10,20,0.2890648263178879,0.3562071871080222,0,0.65
scifact,0,312,20,40,0.2890648263178879,0.3562071871080222,0,0.7
scifact,0,312,50,100,0.3562071871080222,0.3562071871080222,0,0.75
scifact,0,312,100,200,0.3562071871080222,0.3562071871080222,0,0.85
scifact,0,312,200,400,0.3562071871080222,0.3562071871080222,0,0.95
scifact,0,312,500,1000,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,312,1000,2000,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,312,2000,4000,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,312,5000,8732,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,314,10,20,0.38685280723454163,0.3333333333333333,0,0.55
scifact,0,314,20,40,0.3333333333333333,0.3333333333333333,0,0.6
scifact,0,314,50,100,0.3333333333333333,0.3333333333333333,0,0.75
scifact,0,314,100,200,0.3333333333333333,0.3333333333333333,0,0.95
scifact,0,314,200,400,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,314,500,1000,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,314,1000,2000,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,314,2000,4000,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,314,5000,8206,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,324,10,20,0.3562071871080222,0.3333333333333333,0,0.7
scifact,0,324,20,40,0.3333333333333333,0.3333333333333333,0,0.7
scifact,0,324,50,100,0.31546487678572877,0.3333333333333333,0,0.75
scifact,0,324,100,200,0.0,0.3333333333333333,0,0.85
scifact,0,324,200,400,0.3333333333333333,0.3333333333333333,0,0.85
scifact,0,324,500,1000,0.3333333333333333,0.3333333333333333,0,0.8
scifact,0,324,1000,2000,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,324,2000,3914,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,324,5000,6914,0.3333333333333333,0.3333333333333333,1,1.0
scifact,0,327,10,20,1.0,1.0,0,0.5
scifact,0,327,20,40,1.0,1.0,0,0.55
scifact,0,327,50,100,1.0,1.0,0,0.6
scifact,0,327,100,200,1.0,1.0,0,0.85
scifact,0,327,200,400,1.0,1.0,0,0.95
scifact,0,327,500,1000,1.0,1.0,1,1.0
scifact,0,327,1000,2000,1.0,1.0,1,1.0
scifact,0,327,2000,4000,1.0,1.0,1,1.0
scifact,0,327,5000,7910,1.0,1.0,1,1.0
scifact,0,338,10,20,1.0,1.0,0,0.5
scifact,0,338,20,40,1.0,1.0,0,0.65
scifact,0,338,50,100,1.0,1.0,0,0.85
scifact,0,338,100,200,1.0,1.0,1,1.0
scifact,0,338,200,400,1.0,1.0,1,1.0
scifact,0,338,500,1000,1.0,1.0,1,1.0
scifact,0,338,1000,2000,1.0,1.0,1,1.0
scifact,0,338,2000,3192,1.0,1.0,1,1.0
scifact,0,338,5000,6192,1.0,1.0,1,1.0
scifact,0,343,10,20,0.9197207891481876,0.9197207891481876,0,0.75
scifact,0,343,20,40,0.9197207891481876,0.9197207891481876,0,0.9
scifact,0,343,50,100,0.9197207891481876,0.9197207891481876,0,0.8
scifact,0,343,100,200,0.9197207891481876,0.9197207891481876,1,1.0
scifact,0,343,200,400,0.9197207891481876,0.9197207891481876,1,1.0
scifact,0,343,500,1000,0.9197207891481876,0.9197207891481876,1,1.0
scifact,0,343,1000,2000,0.9197207891481876,0.9197207891481876,1,1.0
scifact,0,343,2000,4000,0.9197207891481876,0.9197207891481876,1,1.0
scifact,0,343,5000,8231,0.9197207891481876,0.9197207891481876,1,1.0
scifact,0,350,10,20,1.0,1.0,0,0.65
scifact,0,350,20,40,1.0,1.0,0,0.75
scifact,0,350,50,100,1.0,1.0,0,0.85
scifact,0,350,100,200,1.0,1.0,1,1.0
scifact,0,350,200,400,1.0,1.0,1,1.0
scifact,0,350,500,1000,1.0,1.0,1,1.0
scifact,0,350,1000,2000,1.0,1.0,1,1.0
scifact,0,350,2000,4000,1.0,1.0,1,1.0
scifact,0,350,5000,8185,1.0,1.0,1,1.0
scifact,0,354,10,20,1.0,1.0,0,0.55
scifact,0,354,20,40,1.0,1.0,0,0.6
scifact,0,354,50,100,1.0,1.0,0,0.7
scifact,0,354,100,200,1.0,1.0,0,0.85
scifact,0,354,200,400,1.0,1.0,0,0.95
scifact,0,354,500,1000,1.0,1.0,1,1.0
scifact,0,354,1000,2000,1.0,1.0,1,1.0
scifact,0,354,2000,4000,1.0,1.0,1,1.0
scifact,0,354,5000,7853,1.0,1.0,1,1.0
scifact,0,36,10,20,0.21840743681816419,0.21840743681816419,0,0.55
scifact,0,36,20,40,0.21840743681816419,0.21840743681816419,0,0.85
scifact,0,36,50,100,0.21840743681816419,0.21840743681816419,1,1.0
scifact,0,36,100,200,0.21840743681816419,0.21840743681816419,1,1.0
scifact,0,36,200,400,0.21840743681816419,0.21840743681816419,1,1.0
scifact,0,36,500,1000,0.21840743681816419,0.21840743681816419,1,1.0
scifact,0,36,1000,2000,0.21840743681816419,0.21840743681816419,1,1.0
scifact,0,36,2000,4000,0.21840743681816419,0.21840743681816419,1,1.0
scifact,0,36,5000,7512,0.21840743681816419,0.21840743681816419,1,1.0
scifact,0,362,10,20,1.0,1.0,0,0.65
scifact,0,362,20,40,1.0,1.0,0,0.75
scifact,0,362,50,100,1.0,1.0,0,0.85
scifact,0,362,100,200,1.0,1.0,0,0.9
scifact,0,362,200,400,1.0,1.0,0,0.9
scifact,0,362,500,1000,1.0,1.0,1,1.0
scifact,0,362,1000,2000,1.0,1.0,1,1.0
scifact,0,362,2000,4000,1.0,1.0,1,1.0
scifact,0,362,5000,9405,1.0,1.0,1,1.0
scifact,0,380,10,20,1.0,1.0,0,0.5
scifact,0,380,20,40,1.0,1.0,0,0.6
scifact,0,380,50,100,1.0,1.0,0,0.9
scifact,0,380,100,200,1.0,1.0,0,0.95
scifact,0,380,200,400,1.0,1.0,1,1.0
scifact,0,380,500,1000,1.0,1.0,1,1.0
scifact,0,380,1000,2000,1.0,1.0,1,1.0
scifact,0,380,2000,4000,1.0,1.0,1,1.0
scifact,0,380,5000,7776,1.0,1.0,1,1.0
scifact,0,384,10,20,0.5,0.3562071871080222,0,0.65
scifact,0,384,20,40,0.3562071871080222,0.3562071871080222,0,0.7
scifact,0,384,50,100,0.3562071871080222,0.3562071871080222,0,0.85
scifact,0,384,100,200,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,384,200,400,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,384,500,1000,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,384,1000,2000,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,384,2000,4000,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,384,5000,8681,0.3562071871080222,0.3562071871080222,1,1.0
scifact,0,385,10,20,0.6934264036172708,0.6934264036172708,0,0.7
scifact,0,385,20,40,0.6934264036172708,0.6934264036172708,0,0.75
scifact,0,385,50,100,0.6934264036172708,0.6934264036172708,0,0.85
scifact,0,385,100,200,0.6934264036172708,0.6934264036172708,0,0.85
scifact,0,385,200,400,0.6934264036172708,0.6934264036172708,0,0.95
scifact,0,385,500,1000,0.6934264036172708,0.6934264036172708,1,1.0
scifact,0,385,1000,2000,0.6934264036172708,0.6934264036172708,1,1.0
scifact,0,385,2000,4000,0.6934264036172708,0.6934264036172708,1,1.0
scifact,0,385,5000,8158,0.6934264036172708,0.6934264036172708,1,1.0
scifact,0,386,10,20,1.0,1.0,0,0.55
scifact,0,386,20,40,1.0,1.0,0,0.65
scifact,0,386,50,100,1.0,1.0,0,0.8
scifact,0,386,100,200,1.0,1.0,0,0.85
scifact,0,386,200,400,1.0,1.0,0,0.9
scifact,0,386,500,1000,1.0,1.0,1,1.0
scifact,0,386,1000,2000,1.0,1.0,1,1.0
scifact,0,386,2000,4000,1.0,1.0,1,1.0
scifact,0,386,5000,7766,1.0,1.0,1,1.0
scifact,0,388,10,20,0.6309297535714575,0.6309297535714575,0,0.5
scifact,0,388,20,40,0.6309297535714575,0.6309297535714575,0,0.6
scifact,0,388,50,100,0.6309297535714575,0.6309297535714575,0,0.65
scifact,0,388,100,200,0.6309297535714575,0.6309297535714575,0,0.75
scifact,0,388,200,400,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,388,500,1000,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,388,1000,2000,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,388,2000,4000,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,388,5000,7119,0.6309297535714575,0.6309297535714575,1,1.0
scifact,0,399,10,20,1.0,1.0,0,0.5
scifact,0,399,20,40,1.0,1.0,0,0.65
scifact,0,399,50,100,1.0,1.0,0,0.75
scifact,0,399,100,200,1.0,1.0,0,0.85
scifact,0,399,200,400,1.0,1.0,0,0.95
scifact,0,399,500,1000,1.0,1.0,1,1.0
scifact,0,399,1000,2000,1.0,1.0,1,1.0
scifact,0,399,2000,3153,1.0,1.0,1,1.0
scifact,0,399,5000,6153,1.0,1.0,1,1.0
scifact,0,410,10,20,1.0,1.0,0,0.6
scifact,0,410,20,40,1.0,1.0,0,0.8
scifact,0,410,50,100,1.0,1.0,0,0.9
scifact,0,410,100,200,1.0,1.0,1,1.0
scifact,0,410,200,400,1.0,1.0,1,1.0
scifact,0,410,500,1000,1.0,1.0,1,1.0
scifact,0,410,1000,2000,1.0,1.0,1,1.0
scifact,0,410,2000,4000,1.0,1.0,1,1.0
scifact,0,410,5000,7494,1.0,1.0,1,1.0
scifact,0,411,10,20,1.0,1.0,0,0.6
scifact,0,411,20,40,1.0,1.0,0,0.8
scifact,0,411,50,100,1.0,1.0,0,0.95
scifact,0,411,100,200,1.0,1.0,1,1.0
scifact,0,411,200,400,1.0,1.0,1,1.0
scifact,0,411,500,1000,1.0,1.0,1,1.0
scifact,0,411,1000,2000,1.0,1.0,1,1.0
scifact,0,411,2000,3957,1.0,1.0,1,1.0
scifact,0,411,5000,6957,1.0,1.0,1,1.0
scifact,0,415,10,20,0.38685280723454163,0.38685280723454163,0,0.6
scifact,0,415,20,40,0.38685280723454163,0.38685280723454163,0,0.8
scifact,0,415,50,100,0.38685280723454163,0.38685280723454163,1,1.0
scifact,0,415,100,200,0.38685280723454163,0.38685280723454163,1,1.0
scifact,0,415,200,400,0.38685280723454163,0.38685280723454163,1,1.0
scifact,0,415,500,1000,0.38685280723454163,0.38685280723454163,1,1.0
scifact,0,415,1000,2000,0.38685280723454163,0.38685280723454163,1,1.0
scifact,0,415,2000,4000,0.38685280723454163,0.38685280723454163,1,1.0
scifact,0,415,5000,8202,0.38685280723454163,0.38685280723454163,1,1.0
scifact,0,42,10,20,1.0,1.0,0,0.5
scifact,0,42,20,40,1.0,1.0,0,0.6
scifact,0,42,50,100,1.0,1.0,0,0.65
scifact,0,42,100,200,1.0,1.0,0,0.75
scifact,0,42,200,400,1.0,1.0,0,0.8
scifact,0,42,500,1000,1.0,1.0,0,0.95
scifact,0,42,1000,2000,1.0,1.0,1,1.0
scifact,0,42,2000,4000,1.0,1.0,1,1.0
scifact,0,42,5000,7053,1.0,1.0,1,1.0
scifact,0,421,10,20,0.0,0.0,0,0.65
scifact,0,421,20,40,0.0,0.0,0,0.65
scifact,0,421,50,100,0.0,0.0,0,0.75
scifact,0,421,100,200,0.0,0.0,0,0.85
scifact,0,421,200,400,0.0,0.0,0,0.85
scifact,0,421,500,1000,0.0,0.0,0,0.95
scifact,0,421,1000,2000,0.0,0.0,1,1.0
scifact,0,421,2000,4000,0.0,0.0,1,1.0
scifact,0,421,5000,7071,0.0,0.0,1,1.0
scifact,0,431,10,20,0.0,0.0,0,0.6
scifact,0,431,20,40,0.0,0.0,0,0.75
scifact,0,431,50,100,0.0,0.0,0,0.9
scifact,0,431,100,200,0.0,0.0,0,0.95
scifact,0,431,200,400,0.0,0.0,1,1.0
scifact,0,431,500,1000,0.0,0.0,1,1.0
scifact,0,431,1000,2000,0.0,0.0,1,1.0
scifact,0,431,2000,4000,0.0,0.0,1,1.0
scifact,0,431,5000,7725,0.0,0.0,1,1.0
scifact,0,436,10,20,1.0,1.0,0,0.5
scifact,0,436,20,40,1.0,1.0,0,0.5
scifact,0,436,50,100,1.0,1.0,0,0.85
scifact,0,436,100,200,1.0,1.0,0,0.95
scifact,0,436,200,400,1.0,1.0,1,1.0
scifact,0,436,500,1000,1.0,1.0,1,1.0
scifact,0,436,1000,2000,1.0,1.0,1,1.0
scifact,0,436,2000,4000,1.0,1.0,1,1.0
scifact,0,436,5000,8455,1.0,1.0,1,1.0
scifact,0,437,10,20,0.0,0.0,0,0.55
scifact,0,437,20,40,0.0,0.0,0,0.8
scifact,0,437,50,100,0.0,0.0,0,0.8
scifact,0,437,100,200,0.0,0.0,0,0.85
scifact,0,437,200,400,0.0,0.0,0,0.95
scifact,0,437,500,1000,0.0,0.0,1,1.0
scifact,0,437,1000,2000,0.0,0.0,1,1.0
scifact,0,437,2000,4000,0.0,0.0,1,1.0
scifact,0,437,5000,8287,0.0,0.0,1,1.0
scifact,0,439,10,20,1.0,1.0,0,0.65
scifact,0,439,20,40,1.0,1.0,0,0.75
scifact,0,439,50,100,1.0,1.0,0,0.85
scifact,0,439,100,200,1.0,1.0,1,1.0
scifact,0,439,200,400,1.0,1.0,1,1.0
scifact,0,439,500,1000,1.0,1.0,1,1.0
scifact,0,439,1000,2000,1.0,1.0,1,1.0
scifact,0,439,2000,4000,1.0,1.0,1,1.0
scifact,0,439,5000,8497,1.0,1.0,1,1.0
scifact,0,440,10,20,1.0,1.0,0,0.75
scifact,0,440,20,40,1.0,1.0,0,0.75
scifact,0,440,50,100,1.0,1.0,0,0.9
scifact,0,440,100,200,1.0,1.0,1,1.0
scifact,0,440,200,400,1.0,1.0,1,1.0
scifact,0,440,500,1000,1.0,1.0,1,1.0
scifact,0,440,1000,2000,1.0,1.0,1,1.0
scifact,0,440,2000,4000,1.0,1.0,1,1.0
scifact,0,440,5000,8497,1.0,1.0,1,1.0
scifact,0,443,10,20,1.0,1.0,0,0.7
scifact,0,443,20,40,1.0,1.0,0,0.85
scifact,0,443,50,100,1.0,1.0,1,1.0
scifact,0,443,100,200,1.0,1.0,1,1.0
scifact,0,443,200,400,1.0,1.0,1,1.0
scifact,0,443,500,1000,1.0,1.0,1,1.0
scifact,0,443,1000,2000,1.0,1.0,1,1.0
scifact,0,443,2000,4000,1.0,1.0,1,1.0
scifact,0,443,5000,8809,1.0,1.0,1,1.0
scifact,0,452,10,20,0.18457569677956817,0.0,0,0.5
scifact,0,452,20,40,0.18457569677956817,0.0,0,0.55
scifact,0,452,50,100,0.0,0.0,0,0.55
scifact,0,452,100,200,0.0,0.0,0,0.7
scifact,0,452,200,400,0.0,0.0,0,0.95
scifact,0,452,500,1000,0.0,0.0,1,1.0
scifact,0,452,1000,2000,0.0,0.0,1,1.0
scifact,0,452,2000,4000,0.0,0.0,1,1.0
scifact,0,452,5000,8614,0.0,0.0,1,1.0
scifact,0,475,10,20,0.0,0.3010299956639812,0,0.6
scifact,0,475,20,40,0.3333333333333333,0.3010299956639812,0,0.7
scifact,0,475,50,100,0.3010299956639812,0.3010299956639812,0,0.8
