dataset,snapshot,query_id,policy,batch,budget,accesses,dense,sparse,known,stop,k,k_lower,k_upper,k20,ndcg20,full_ndcg20,cost20,baseline20_complete,budget20_cost,elapsed_seconds,baseline_cost_lower,capped_cost_upper,ndcg20_upper
nfcorpus,0,PLAIN-1193,dibud,1,8192,1922,1764,158,1,cap100,100,100,100,20,0.082914800661557,0.082914800661557,183,1,183,0.0251967906951904,183.0,183.0,0.082914800661557
nfcorpus,0,PLAIN-1193,dibud,1,10000,1922,1764,158,1,cap100,100,100,100,20,0.082914800661557,0.082914800661557,183,1,183,0.0251967906951904,183.0,183.0,0.082914800661557
nfcorpus,0,PLAIN-12,dibud,1,128,128,62,66,1,budget,2,2,2,2,0.0,0.0806641221622398,1759,1,128,0.0371909141540527,1759.0,128.0,0.0
nfcorpus,0,PLAIN-12,dibud,1,256,256,123,133,1,budget,7,7,7,7,0.0806641221622398,0.0806641221622398,1759,1,256,0.0371909141540527,1759.0,256.0,0.0806641221622398
nfcorpus,0,PLAIN-12,dibud,1,512,512,274,238,1,budget,10,10,10,10,0.0806641221622398,0.0806641221622398,1759,1,512,0.0371918678283691,1759.0,512.0,0.0806641221622398
nfcorpus,0,PLAIN-12,dibud,1,1024,1024,786,238,1,budget,15,15,15,15,0.0806641221622398,0.0806641221622398,1759,1,1024,0.0371918678283691,1759.0,1024.0,0.0806641221622398
nfcorpus,0,PLAIN-12,dibud,1,2048,2048,1810,238,1,budget,30,30,30,20,0.0806641221622398,0.0806641221622398,1759,1,1759,0.0371918678283691,1759.0,1759.0,0.0806641221622398
nfcorpus,0,PLAIN-12,dibud,1,4096,3537,3299,238,1,cap100,100,100,100,20,0.0806641221622398,0.0806641221622398,1759,1,1759,0.0371918678283691,1759.0,1759.0,0.0806641221622398
nfcorpus,0,PLAIN-12,dibud,1,8192,3537,3299,238,1,cap100,100,100,100,20,0.0806641221622398,0.0806641221622398,1759,1,1759,0.0371928215026855,1759.0,1759.0,0.0806641221622398
nfcorpus,0,PLAIN-12,dibud,1,10000,3537,3299,238,1,cap100,100,100,100,20,0.0806641221622398,0.0806641221622398,1759,1,1759,0.0371928215026855,1759.0,1759.0,0.0806641221622398
nfcorpus,0,PLAIN-1203,dibud,1,128,128,62,66,1,budget,8,8,8,8,0.3202459998449349,0.3202459998449349,850,1,128,0.0330810546875,850.0,128.0,0.3202459998449349
nfcorpus,0,PLAIN-1203,dibud,1,256,256,119,137,1,budget,11,11,11,11,0.3202459998449349,0.3202459998449349,850,1,256,0.0330820083618164,850.0,256.0,0.3202459998449349
nfcorpus,0,PLAIN-1203,dibud,1,512,512,230,282,1,budget,15,15,15,15,0.3202459998449349,0.3202459998449349,850,1,512,0.0330820083618164,850.0,512.0,0.3202459998449349
nfcorpus,0,PLAIN-1203,dibud,1,1024,1024,472,552,1,budget,22,22,22,20,0.3202459998449349,0.3202459998449349,850,1,850,0.0330820083618164,850.0,850.0,0.3202459998449349
nfcorpus,0,PLAIN-1203,dibud,1,2048,2048,1496,552,1,budget,44,44,44,20,0.3202459998449349,0.3202459998449349,850,1,850,0.0330829620361328,850.0,850.0,0.3202459998449349
nfcorpus,0,PLAIN-1203,dibud,1,4096,2935,2383,552,1,cap100,100,100,100,20,0.3202459998449349,0.3202459998449349,850,1,850,0.0330829620361328,850.0,850.0,0.3202459998449349
nfcorpus,0,PLAIN-1203,dibud,1,8192,2935,2383,552,1,cap100,100,100,100,20,0.3202459998449349,0.3202459998449349,850,1,850,0.0330829620361328,850.0,850.0,0.3202459998449349
nfcorpus,0,PLAIN-1203,dibud,1,10000,2935,2383,552,1,cap100,100,100,100,20,0.3202459998449349,0.3202459998449349,850,1,850,0.0330829620361328,850.0,850.0,0.3202459998449349
nfcorpus,0,PLAIN-1214,dibud,1,128,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154199600219726,20.0,20.0,0.0
nfcorpus,0,PLAIN-1214,dibud,1,256,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154199600219726,20.0,20.0,0.0
nfcorpus,0,PLAIN-1214,dibud,1,512,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154211521148681,20.0,20.0,0.0
nfcorpus,0,PLAIN-1214,dibud,1,1024,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154211521148681,20.0,20.0,0.0
nfcorpus,0,PLAIN-1214,dibud,1,2048,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154211521148681,20.0,20.0,0.0
nfcorpus,0,PLAIN-1214,dibud,1,4096,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154211521148681,20.0,20.0,0.0
nfcorpus,0,PLAIN-1214,dibud,1,8192,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154211521148681,20.0,20.0,0.0
nfcorpus,0,PLAIN-1214,dibud,1,10000,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0154221057891845,20.0,20.0,0.0
nfcorpus,0,PLAIN-1225,dibud,1,128,128,104,24,1,budget,16,16,16,16,0.4556062541086365,0.4556062541086365,613,1,128,0.0206809043884277,613.0,128.0,0.4556062541086365
nfcorpus,0,PLAIN-1225,dibud,1,256,256,232,24,1,budget,18,18,18,18,0.4556062541086365,0.4556062541086365,613,1,256,0.0206809043884277,613.0,256.0,0.4556062541086365
nfcorpus,0,PLAIN-1225,dibud,1,512,512,488,24,1,budget,19,19,19,19,0.4556062541086365,0.4556062541086365,613,1,512,0.0206809043884277,613.0,512.0,0.4556062541086365
nfcorpus,0,PLAIN-1225,dibud,1,1024,1024,1000,24,1,budget,20,20,20,20,0.4556062541086365,0.4556062541086365,613,1,613,0.0206818580627441,613.0,613.0,0.4556062541086365
nfcorpus,0,PLAIN-1225,dibud,1,2048,1475,1451,24,1,cap100,100,100,100,20,0.4556062541086365,0.4556062541086365,613,1,613,0.0206818580627441,613.0,613.0,0.4556062541086365
nfcorpus,0,PLAIN-1225,dibud,1,4096,1475,1451,24,1,cap100,100,100,100,20,0.4556062541086365,0.4556062541086365,613,1,613,0.0206818580627441,613.0,613.0,0.4556062541086365
nfcorpus,0,PLAIN-1225,dibud,1,8192,1475,1451,24,1,cap100,100,100,100,20,0.4556062541086365,0.4556062541086365,613,1,613,0.0206818580627441,613.0,613.0,0.4556062541086365
nfcorpus,0,PLAIN-1225,dibud,1,10000,1475,1451,24,1,cap100,100,100,100,20,0.4556062541086365,0.4556062541086365,613,1,613,0.0206828117370605,613.0,613.0,0.4556062541086365
nfcorpus,0,PLAIN-123,dibud,1,128,128,62,66,1,budget,4,4,4,4,0.0966656658711048,0.1548641958271739,2837,1,128,0.0409619808197021,2837.0,128.0,0.0966656658711048
nfcorpus,0,PLAIN-123,dibud,1,256,256,137,119,1,budget,7,7,7,7,0.0966656658711048,0.1548641958271739,2837,1,256,0.0409629344940185,2837.0,256.0,0.0966656658711048
nfcorpus,0,PLAIN-123,dibud,1,512,512,283,229,1,budget,9,9,9,9,0.1548641958271739,0.1548641958271739,2837,1,512,0.0409629344940185,2837.0,512.0,0.1548641958271739
nfcorpus,0,PLAIN-123,dibud,1,1024,1024,598,426,1,budget,11,11,11,11,0.1548641958271739,0.1548641958271739,2837,1,1024,0.0409629344940185,2837.0,1024.0,0.1548641958271739
nfcorpus,0,PLAIN-123,dibud,1,2048,2048,1524,524,1,budget,13,13,13,13,0.1548641958271739,0.1548641958271739,2837,1,2048,0.0409629344940185,2837.0,2048.0,0.1548641958271739
nfcorpus,0,PLAIN-123,dibud,1,4096,4007,3483,524,1,cap100,100,100,100,20,0.1548641958271739,0.1548641958271739,2837,1,2837,0.040964126586914,2837.0,2837.0,0.1548641958271739
nfcorpus,0,PLAIN-123,dibud,1,8192,4007,3483,524,1,cap100,100,100,100,20,0.1548641958271739,0.1548641958271739,2837,1,2837,0.040964126586914,2837.0,2837.0,0.1548641958271739
nfcorpus,0,PLAIN-123,dibud,1,10000,4007,3483,524,1,cap100,100,100,100,20,0.1548641958271739,0.1548641958271739,2837,1,2837,0.040964126586914,2837.0,2837.0,0.1548641958271739
nfcorpus,0,PLAIN-1236,dibud,1,128,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124752521514892,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,256,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124752521514892,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,512,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124752521514892,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,1024,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124762058258056,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,2048,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124762058258056,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,4096,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124762058258056,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,8192,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124762058258056,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1236,dibud,1,10000,101,100,1,1,cap100,100,100,100,20,0.3391602052736161,0.3391602052736161,21,1,21,0.0124762058258056,21.0,21.0,0.3391602052736161
nfcorpus,0,PLAIN-1249,dibud,1,128,128,64,64,1,budget,5,5,5,5,0.0,0.0,941,1,128,0.0366961956024169,941.0,128.0,0.0
nfcorpus,0,PLAIN-1249,dibud,1,256,256,128,128,1,budget,10,10,10,10,0.0,0.0,941,1,256,0.0366961956024169,941.0,256.0,0.0
nfcorpus,0,PLAIN-1249,dibud,1,512,512,352,160,1,budget,14,14,14,14,0.0,0.0,941,1,512,0.0366971492767334,941.0,512.0,0.0
nfcorpus,0,PLAIN-1249,dibud,1,1024,1024,864,160,1,budget,20,20,20,20,0.0,0.0,941,1,941,0.0366971492767334,941.0,941.0,0.0
nfcorpus,0,PLAIN-1249,dibud,1,2048,2048,1888,160,1,budget,32,32,32,20,0.0,0.0,941,1,941,0.0366971492767334,941.0,941.0,0.0
nfcorpus,0,PLAIN-1249,dibud,1,4096,3473,3313,160,1,cap100,100,100,100,20,0.0,0.0,941,1,941,0.0366978645324707,941.0,941.0,0.0
nfcorpus,0,PLAIN-1249,dibud,1,8192,3473,3313,160,1,cap100,100,100,100,20,0.0,0.0,941,1,941,0.0366978645324707,941.0,941.0,0.0
nfcorpus,0,PLAIN-1249,dibud,1,10000,3473,3313,160,1,cap100,100,100,100,20,0.0,0.0,941,1,941,0.0366978645324707,941.0,941.0,0.0
nfcorpus,0,PLAIN-1262,dibud,1,128,128,64,64,1,budget,14,14,14,14,0.424926013816671,0.424926013816671,247,1,128,0.0515627861022949,247.0,128.0,0.424926013816671
nfcorpus,0,PLAIN-1262,dibud,1,256,256,136,120,1,budget,20,20,20,20,0.424926013816671,0.424926013816671,247,1,247,0.0515639781951904,247.0,247.0,0.424926013816671
nfcorpus,0,PLAIN-1262,dibud,1,512,512,296,216,1,budget,31,31,31,20,0.424926013816671,0.424926013816671,247,1,247,0.0515639781951904,247.0,247.0,0.424926013816671
nfcorpus,0,PLAIN-1262,dibud,1,1024,1024,639,385,1,budget,34,34,34,20,0.424926013816671,0.424926013816671,247,1,247,0.0515639781951904,247.0,247.0,0.424926013816671
nfcorpus,0,PLAIN-1262,dibud,1,2048,2048,1515,533,1,budget,46,46,46,20,0.424926013816671,0.424926013816671,247,1,247,0.0515639781951904,247.0,247.0,0.424926013816671
nfcorpus,0,PLAIN-1262,dibud,1,4096,4096,2664,1432,1,budget,56,56,56,20,0.424926013816671,0.424926013816671,247,1,247,0.0515649318695068,247.0,247.0,0.424926013816671
nfcorpus,0,PLAIN-1262,dibud,1,8192,5347,3029,2318,1,cap100,100,100,100,20,0.424926013816671,0.424926013816671,247,1,247,0.0515649318695068,247.0,247.0,0.424926013816671
nfcorpus,0,PLAIN-1262,dibud,1,10000,5347,3029,2318,1,cap100,100,100,100,20,0.424926013816671,0.424926013816671,247,1,247,0.0515649318695068,247.0,247.0,0.424926013816671
nfcorpus,0,PLAIN-1275,dibud,1,128,128,82,46,1,budget,18,18,18,18,0.4149864538961971,0.4149864538961971,138,1,128,0.027987003326416,138.0,128.0,0.4149864538961971
nfcorpus,0,PLAIN-1275,dibud,1,256,256,210,46,1,budget,35,35,35,20,0.4149864538961971,0.4149864538961971,138,1,138,0.027987003326416,138.0,138.0,0.4149864538961971
nfcorpus,0,PLAIN-1275,dibud,1,512,512,466,46,1,budget,47,47,47,20,0.4149864538961971,0.4149864538961971,138,1,138,0.027987003326416,138.0,138.0,0.4149864538961971
nfcorpus,0,PLAIN-1275,dibud,1,1024,1024,978,46,1,budget,52,52,52,20,0.4149864538961971,0.4149864538961971,138,1,138,0.0279881954193115,138.0,138.0,0.4149864538961971
nfcorpus,0,PLAIN-1275,dibud,1,2048,2048,2002,46,1,budget,55,55,55,20,0.4149864538961971,0.4149864538961971,138,1,138,0.0279881954193115,138.0,138.0,0.4149864538961971
nfcorpus,0,PLAIN-1275,dibud,1,4096,2532,2486,46,1,cap100,100,100,100,20,0.4149864538961971,0.4149864538961971,138,1,138,0.0279881954193115,138.0,138.0,0.4149864538961971
nfcorpus,0,PLAIN-1275,dibud,1,8192,2532,2486,46,1,cap100,100,100,100,20,0.4149864538961971,0.4149864538961971,138,1,138,0.0279881954193115,138.0,138.0,0.4149864538961971
nfcorpus,0,PLAIN-1275,dibud,1,10000,2532,2486,46,1,cap100,100,100,100,20,0.4149864538961971,0.4149864538961971,138,1,138,0.0279881954193115,138.0,138.0,0.4149864538961971
nfcorpus,0,PLAIN-1288,dibud,1,128,128,99,29,1,budget,18,18,18,18,0.7565789353470405,0.7565789353470405,148,1,128,0.0185358524322509,148.0,128.0,0.7565789353470405
nfcorpus,0,PLAIN-1288,dibud,1,256,256,227,29,1,budget,23,23,23,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185358524322509,148.0,148.0,0.7565789353470405
nfcorpus,0,PLAIN-1288,dibud,1,512,512,483,29,1,budget,24,24,24,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185358524322509,148.0,148.0,0.7565789353470405
nfcorpus,0,PLAIN-1288,dibud,1,1024,1024,995,29,1,budget,29,29,29,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185358524322509,148.0,148.0,0.7565789353470405
nfcorpus,0,PLAIN-1288,dibud,1,2048,1106,1077,29,1,cap100,100,100,100,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185368061065673,148.0,148.0,0.7565789353470405
nfcorpus,0,PLAIN-1288,dibud,1,4096,1106,1077,29,1,cap100,100,100,100,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185368061065673,148.0,148.0,0.7565789353470405
nfcorpus,0,PLAIN-1288,dibud,1,8192,1106,1077,29,1,cap100,100,100,100,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185368061065673,148.0,148.0,0.7565789353470405
nfcorpus,0,PLAIN-1288,dibud,1,10000,1106,1077,29,1,cap100,100,100,100,20,0.7565789353470405,0.7565789353470405,148,1,148,0.0185368061065673,148.0,148.0,0.7565789353470405
nfcorpus,0,PLAIN-1299,dibud,1,128,128,59,69,1,budget,14,14,14,14,0.1022952679498716,0.1022952679498716,394,1,128,0.0330340862274169,394.0,128.0,0.1022952679498716
nfcorpus,0,PLAIN-1299,dibud,1,256,256,104,152,1,budget,17,17,17,17,0.1022952679498716,0.1022952679498716,394,1,256,0.0330340862274169,394.0,256.0,0.1022952679498716
nfcorpus,0,PLAIN-1299,dibud,1,512,512,183,329,1,budget,24,24,24,20,0.1022952679498716,0.1022952679498716,394,1,394,0.0330350399017334,394.0,394.0,0.1022952679498716
nfcorpus,0,PLAIN-1299,dibud,1,1024,1024,612,412,1,budget,50,50,50,20,0.1022952679498716,0.1022952679498716,394,1,394,0.0330350399017334,394.0,394.0,0.1022952679498716
nfcorpus,0,PLAIN-1299,dibud,1,2048,2048,1636,412,1,budget,59,59,59,20,0.1022952679498716,0.1022952679498716,394,1,394,0.0330350399017334,394.0,394.0,0.1022952679498716
nfcorpus,0,PLAIN-1299,dibud,1,4096,2916,2504,412,1,cap100,100,100,100,20,0.1022952679498716,0.1022952679498716,394,1,394,0.0330350399017334,394.0,394.0,0.1022952679498716
nfcorpus,0,PLAIN-1299,dibud,1,8192,2916,2504,412,1,cap100,100,100,100,20,0.1022952679498716,0.1022952679498716,394,1,394,0.0330359935760498,394.0,394.0,0.1022952679498716
nfcorpus,0,PLAIN-1299,dibud,1,10000,2916,2504,412,1,cap100,100,100,100,20,0.1022952679498716,0.1022952679498716,394,1,394,0.0330359935760498,394.0,394.0,0.1022952679498716
nfcorpus,0,PLAIN-1309,dibud,1,128,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117640495300292,20.0,20.0,0.0
nfcorpus,0,PLAIN-1309,dibud,1,256,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117650032043457,20.0,20.0,0.0
nfcorpus,0,PLAIN-1309,dibud,1,512,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117650032043457,20.0,20.0,0.0
nfcorpus,0,PLAIN-1309,dibud,1,1024,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117650032043457,20.0,20.0,0.0
nfcorpus,0,PLAIN-1309,dibud,1,2048,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117659568786621,20.0,20.0,0.0
nfcorpus,0,PLAIN-1309,dibud,1,4096,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117659568786621,20.0,20.0,0.0
nfcorpus,0,PLAIN-1309,dibud,1,8192,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117659568786621,20.0,20.0,0.0
nfcorpus,0,PLAIN-1309,dibud,1,10000,100,100,0,1,cap100,100,100,100,20,0.0,0.0,20,1,20,0.0117659568786621,20.0,20.0,0.0
nfcorpus,0,PLAIN-1320,dibud,1,128,128,68,60,1,budget,12,12,12,12,0.1883391852676793,0.2678175684742753,296,1,128,0.0555989742279052,296.0,128.0,0.1883391852676793
nfcorpus,0,PLAIN-1320,dibud,1,256,256,137,119,1,budget,18,18,18,18,0.2678175684742753,0.2678175684742753,296,1,256,0.0555989742279052,296.0,256.0,0.2678175684742753
nfcorpus,0,PLAIN-1320,dibud,1,512,512,256,256,1,budget,23,23,23,20,0.2678175684742753,0.2678175684742753,296,1,296,0.0555999279022216,296.0,296.0,0.2678175684742753
nfcorpus,0,PLAIN-1320,dibud,1,1024,1024,512,512,1,budget,25,25,25,20,0.2678175684742753,0.2678175684742753,296,1,296,0.0555999279022216,296.0,296.0,0.2678175684742753
nfcorpus,0,PLAIN-1320,dibud,1,2048,2048,1024,1024,1,budget,32,32,32,20,0.2678175684742753,0.2678175684742753,296,1,296,0.0555999279022216,296.0,296.0,0.2678175684742753
nfcorpus,0,PLAIN-1320,dibud,1,4096,4096,1655,2441,1,budget,64,64,64,20,0.2678175684742753,0.2678175684742753,296,1,296,0.055600881576538,296.0,296.0,0.2678175684742753
nfcorpus,0,PLAIN-1320,dibud,1,8192,5758,3317,2441,1,cap100,100,100,100,20,0.2678175684742753,0.2678175684742753,296,1,296,0.055600881576538,296.0,296.0,0.2678175684742753
nfcorpus,0,PLAIN-1320,dibud,1,10000,5758,3317,2441,1,cap100,100,100,100,20,0.2678175684742753,0.2678175684742753,296,1,296,0.055600881576538,296.0,296.0,0.2678175684742753
nfcorpus,0,PLAIN-133,dibud,1,128,128,64,64,1,budget,4,4,4,4,0.086232517212783,0.1441107256822107,3065,1,128,0.0410828590393066,3065.0,128.0,0.086232517212783
nfcorpus,0,PLAIN-133,dibud,1,256,256,128,128,1,budget,8,8,8,8,0.086232517212783,0.1441107256822107,3065,1,256,0.0410840511322021,3065.0,256.0,0.086232517212783
nfcorpus,0,PLAIN-133,dibud,1,512,512,256,256,1,budget,10,10,10,10,0.1441107256822107,0.1441107256822107,3065,1,512,0.0410840511322021,3065.0,512.0,0.1441107256822107
nfcorpus,0,PLAIN-133,dibud,1,1024,1024,512,512,1,budget,13,13,13,13,0.1441107256822107,0.1441107256822107,3065,1,1024,0.0410850048065185,3065.0,1024.0,0.1441107256822107
nfcorpus,0,PLAIN-133,dibud,1,2048,2048,1351,697,1,budget,18,18,18,18,0.1441107256822107,0.1441107256822107,3065,1,2048,0.0410850048065185,3065.0,2048.0,0.1441107256822107
nfcorpus,0,PLAIN-133,dibud,1,4096,4041,3344,697,1,cap100,100,100,100,20,0.1441107256822107,0.1441107256822107,3065,1,3065,0.0410850048065185,3065.0,3065.0,0.1441107256822107
nfcorpus,0,PLAIN-133,dibud,1,8192,4041,3344,697,1,cap100,100,100,100,20,0.1441107256822107,0.1441107256822107,3065,1,3065,0.0410850048065185,3065.0,3065.0,0.1441107256822107
nfcorpus,0,PLAIN-133,dibud,1,10000,4041,3344,697,1,cap100,100,100,100,20,0.1441107256822107,0.1441107256822107,3065,1,3065,0.0410850048065185,3065.0,3065.0,0.1441107256822107
nfcorpus,0,PLAIN-1331,dibud,1,128,128,125,3,1,budget,0,0,0,0,0.0,0.0,1952,1,128,0.0228321552276611,1952.0,128.0,0.0
nfcorpus,0,PLAIN-1331,dibud,1,256,256,253,3,1,budget,0,0,0,0,0.0,0.0,1952,1,256,0.0228331089019775,1952.0,256.0,0.0
nfcorpus,0,PLAIN-1331,dibud,1,512,512,509,3,1,budget,0,0,0,0,0.0,0.0,1952,1,512,0.0228331089019775,1952.0,512.0,0.0
nfcorpus,0,PLAIN-1331,dibud,1,1024,1024,1021,3,1,budget,2,2,2,2,0.0,0.0,1952,1,1024,0.0228331089019775,1952.0,1024.0,0.0
nfcorpus,0,PLAIN-1331,dibud,1,2048,1952,1949,3,1,cap100,100,100,100,20,0.0,0.0,1952,1,1952,0.0228331089019775,1952.0,1952.0,0.0
nfcorpus,0,PLAIN-1331,dibud,1,4096,1952,1949,3,1,cap100,100,100,100,20,0.0,0.0,1952,1,1952,0.0228340625762939,1952.0,1952.0,0.0
nfcorpus,0,PLAIN-1331,dibud,1,8192,1952,1949,3,1,cap100,100,100,100,20,0.0,0.0,1952,1,1952,0.0228340625762939,1952.0,1952.0,0.0
nfcorpus,0,PLAIN-1331,dibud,1,10000,1952,1949,3,1,cap100,100,100,100,20,0.0,0.0,1952,1,1952,0.0228340625762939,1952.0,1952.0,0.0
nfcorpus,0,PLAIN-1342,dibud,1,128,128,66,62,1,budget,23,23,23,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0374989509582519,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1342,dibud,1,256,256,194,62,1,budget,26,26,26,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0374989509582519,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1342,dibud,1,512,512,450,62,1,budget,30,30,30,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0374999046325683,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1342,dibud,1,1024,1024,962,62,1,budget,47,47,47,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0374999046325683,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1342,dibud,1,2048,2048,1986,62,1,budget,64,64,64,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0374999046325683,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1342,dibud,1,4096,3695,3633,62,1,cap100,100,100,100,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0375008583068847,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1342,dibud,1,8192,3695,3633,62,1,cap100,100,100,100,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0375008583068847,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1342,dibud,1,10000,3695,3633,62,1,cap100,100,100,100,20,0.4056580775341704,0.4056580775341704,104,1,104,0.0375008583068847,104.0,104.0,0.4056580775341704
nfcorpus,0,PLAIN-1353,dibud,1,128,128,126,2,1,budget,1,1,1,1,0.0,0.0,978,1,128,0.0167481899261474,978.0,128.0,0.0
nfcorpus,0,PLAIN-1353,dibud,1,256,256,254,2,1,budget,1,1,1,1,0.0,0.0,978,1,256,0.0167491436004638,978.0,256.0,0.0
nfcorpus,0,PLAIN-1353,dibud,1,512,512,510,2,1,budget,1,1,1,1,0.0,0.0,978,1,512,0.0167491436004638,978.0,512.0,0.0
nfcorpus,0,PLAIN-1353,dibud,1,1024,978,976,2,1,cap100,100,100,100,20,0.0,0.0,978,1,978,0.0167500972747802,978.0,978.0,0.0
nfcorpus,0,PLAIN-1353,dibud,1,2048,978,976,2,1,cap100,100,100,100,20,0.0,0.0,978,1,978,0.0167500972747802,978.0,978.0,0.0
nfcorpus,0,PLAIN-1353,dibud,1,4096,978,976,2,1,cap100,100,100,100,20,0.0,0.0,978,1,978,0.0167500972747802,978.0,978.0,0.0
nfcorpus,0,PLAIN-1353,dibud,1,8192,978,976,2,1,cap100,100,100,100,20,0.0,0.0,978,1,978,0.0167500972747802,978.0,978.0,0.0
nfcorpus,0,PLAIN-1353,dibud,1,10000,978,976,2,1,cap100,100,100,100,20,0.0,0.0,978,1,978,0.0167500972747802,978.0,978.0,0.0
nfcorpus,0,PLAIN-1363,dibud,1,128,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.012157917022705,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1363,dibud,1,256,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121588706970214,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1363,dibud,1,512,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121588706970214,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1363,dibud,1,1024,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121588706970214,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1363,dibud,1,2048,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121598243713378,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1363,dibud,1,4096,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121598243713378,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1363,dibud,1,8192,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121598243713378,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1363,dibud,1,10000,101,100,1,1,cap100,100,100,100,20,0.4503033724031486,0.4503033724031486,21,1,21,0.0121598243713378,21.0,21.0,0.4503033724031486
nfcorpus,0,PLAIN-1374,dibud,1,128,128,60,68,1,budget,5,5,5,5,0.0,0.0711064606874074,357,1,128,0.0373899936676025,357.0,128.0,0.0
nfcorpus,0,PLAIN-1374,dibud,1,256,256,114,142,1,budget,15,15,15,15,0.0363562879885388,0.0711064606874074,357,1,256,0.0373909473419189,357.0,256.0,0.0363562879885388
