dataset,query_id,dense_to_sparse_cost_ratio,policy,base_budget,target_cost,charged_cost,dense_depth,sparse_depth,dense_cost_share,certified_k_cap100,next_certificate_gap
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,512,768.0,768.0,256,256,0.6666666666666666,10,-0.003164556808769703
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,1024,1536.0,1536.0,512,512,0.6666666666666666,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,2048,3072.0,3072.0,1024,1024,0.6666666666666666,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,4096,6144.0,6144.0,2048,2048,0.6666666666666666,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,8192,12288.0,12288.0,4096,4096,0.6666666666666666,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,512,768.0,768.0,224,320,0.5833333333333334,10,-0.0032880259677767754
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,10,-0.0017680395394563675
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,2048,3072.0,3072.0,960,1152,0.625,10,-0.0007799286395311356
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,4096,6144.0,6144.0,1920,2304,0.625,10,-0.0003045853227376938
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,10,-6.922334432601929e-05
msmarco-passage-trec-dl-2019,131843,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,8,-0.0011946558952331543
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,9,-0.0013233162462711334
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,512,768.0,768.0,288,192,0.75,10,-0.003968254663050175
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,1024,1536.0,1536.0,512,512,0.6666666666666666,10,-0.0015477873384952545
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,2048,3072.0,3072.0,1024,1024,0.6666666666666666,10,-0.0007220450788736343
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,4096,6144.0,6144.0,2048,2048,0.6666666666666666,10,-0.0002739187330007553
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,8192,12288.0,12288.0,4096,4096,0.6666666666666666,10,-4.015117883682251e-05
msmarco-passage-trec-dl-2019,131843,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,11,-1.584552228450775e-05
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,3,-0.000830652192234993
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,19,-9.899958968162537e-05
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,29,-0.00024434737861156464
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,41,-2.3389235138893127e-05
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,46,-5.381926894187927e-05
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,21,-0.0003213547170162201
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,29,-4.647485911846161e-05
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,35,-5.469471216201782e-05
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,45,-5.185417830944061e-05
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,57,-0.00012171827256679535
msmarco-passage-trec-dl-2019,104861,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,512,384.0,384.0,320,224,0.4166666666666667,21,-0.0003213547170162201
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,1024,768.0,768.0,704,416,0.4583333333333333,30,-6.943754851818085e-05
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,2048,1536.0,1536.0,1984,544,0.6458333333333334,43,-0.0003997962921857834
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,4096,3072.0,3072.0,4928,608,0.8020833333333334,57,-0.00012425798922777176
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,512,384.0,384.0,320,224,0.4166666666666667,21,-0.0003213547170162201
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,1024,768.0,768.0,704,416,0.4583333333333333,30,-6.943754851818085e-05
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,2048,1536.0,1536.0,1856,608,0.6041666666666666,43,-0.00022988393902778625
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,4096,3072.0,3072.0,4928,608,0.8020833333333334,57,-0.00012425798922777176
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,512,384.0,384.0,320,224,0.4166666666666667,21,-0.0003213547170162201
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,1024,768.0,768.0,704,416,0.4583333333333333,30,-6.943754851818085e-05
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,2048,1536.0,1536.0,1984,544,0.6458333333333334,43,-0.0003997962921857834
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,4096,3072.0,3072.0,4928,608,0.8020833333333334,57,-0.00012425798922777176
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,10,-2.0658597350120544e-05
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,23,-4.813261330127716e-05
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,31,-0.00023192912340164185
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,41,-2.3389235138893127e-05
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,46,-4.513189196586609e-06
msmarco-passage-trec-dl-2019,104861,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,12,-0.00027508288621902466
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,25,-0.00014709867537021637
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,31,-7.022358477115631e-05
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,42,-6.863847374916077e-06
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,46,-4.22261655330658e-06
msmarco-passage-trec-dl-2019,104861,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,512,768.0,768.0,288,192,0.75,19,-9.899958968162537e-05
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,1024,1536.0,1536.0,576,384,0.75,29,-0.0003328640013933182
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,2048,3072.0,3072.0,1312,448,0.8541666666666666,35,-3.728829324245453e-05
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,4096,6144.0,6144.0,2784,576,0.90625,45,-2.1792948246002197e-05
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,blocker-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,128,192.0,192.0,64,64,0.6666666666666666,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,512,768.0,768.0,288,192,0.75,19,-9.899958968162537e-05
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,1024,1536.0,1536.0,576,384,0.75,29,-0.0003328640013933182
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,2048,3072.0,3072.0,1312,448,0.8541666666666666,35,-3.728829324245453e-05
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,4096,6144.0,6144.0,2784,576,0.90625,45,-2.1792948246002197e-05
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,pressure-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,128,192.0,192.0,64,64,0.6666666666666666,1,-0.0001987908035516739
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,256,384.0,384.0,128,128,0.6666666666666666,4,-0.00023880600929260254
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,512,768.0,768.0,288,192,0.75,19,-9.899958968162537e-05
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,1024,1536.0,1536.0,576,384,0.75,29,-0.0003328640013933182
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,2048,3072.0,3072.0,1312,448,0.8541666666666666,35,-3.728829324245453e-05
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,4096,6144.0,6144.0,2784,576,0.90625,45,-2.1792948246002197e-05
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,8192,12288.0,12288.0,5000,2288,0.8138020833333334,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,104861,2.0,candidate-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,57,-0.00012140534818172455
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,128,96.0,96.0,64,64,0.3333333333333333,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,256,192.0,192.0,192,96,0.5,9,-2.816319465637207e-06
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,512,384.0,384.0,384,192,0.5,13,-0.0008981078863143921
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,1024,768.0,768.0,768,384,0.5,17,-0.00013133883476257324
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,2048,1536.0,1536.0,1536,768,0.5,33,-3.3544376492500305e-05
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,4096,3072.0,3072.0,3072,1536,0.5,38,-0.0002297414466738701
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,cost-balanced,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,128,96.0,96.0,64,64,0.3333333333333333,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,256,192.0,192.0,128,128,0.3333333333333333,11,-0.00042461417615413666
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,512,384.0,384.0,320,224,0.4166666666666667,13,-0.00045097991824150085
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,1024,768.0,768.0,640,448,0.4166666666666667,18,-4.911795258522034e-05
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,34,-0.00010997708886861801
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,38,-0.00018047168850898743
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,8192,6144.0,6144.0,4992,3648,0.40625,39,-8.746795356273651e-05
msmarco-passage-trec-dl-2019,833860,0.5,upper-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,128,96.0,96.0,64,64,0.3333333333333333,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,256,192.0,192.0,128,128,0.3333333333333333,11,-0.00042461417615413666
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,512,384.0,384.0,256,256,0.3333333333333333,13,-9.441189467906952e-05
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,1024,768.0,768.0,512,512,0.3333333333333333,30,-0.00021097436547279358
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,2048,1536.0,1536.0,1152,960,0.375,34,-9.024236351251602e-05
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,4096,3072.0,3072.0,2688,1728,0.4375,38,-0.00016269367188215256
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,blocker-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,128,96.0,96.0,64,64,0.3333333333333333,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,256,192.0,192.0,128,128,0.3333333333333333,11,-0.00042461417615413666
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,512,384.0,384.0,256,256,0.3333333333333333,13,-9.441189467906952e-05
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,1024,768.0,768.0,512,512,0.3333333333333333,30,-0.00021097436547279358
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,2048,1536.0,1536.0,1280,896,0.4166666666666667,34,-0.00010997708886861801
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,4096,3072.0,3072.0,2560,1792,0.4166666666666667,38,-0.00018047168850898743
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,pressure-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,128,96.0,96.0,64,64,0.3333333333333333,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,256,192.0,192.0,128,128,0.3333333333333333,11,-0.00042461417615413666
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,512,384.0,384.0,256,256,0.3333333333333333,13,-9.441189467906952e-05
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,1024,768.0,768.0,512,512,0.3333333333333333,30,-0.00021097436547279358
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,2048,1536.0,1536.0,1152,960,0.375,34,-9.024236351251602e-05
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,4096,3072.0,3072.0,3584,1280,0.5833333333333334,38,-0.0003494434058666229
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,8192,6144.0,6144.0,5000,3644,0.4069010416666667,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,0.5,candidate-per-cost,10000,7500.0,7500.0,5000,5000,0.3333333333333333,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,128,192.0,192.0,64,64,0.6666666666666666,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,256,384.0,384.0,128,128,0.6666666666666666,11,-0.00042461417615413666
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,512,768.0,768.0,192,384,0.5,13,-0.0006336979568004608
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,1024,1536.0,1536.0,384,768,0.5,17,-0.00013133883476257324
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,2048,3072.0,3072.0,768,1536,0.5,31,-7.754005491733551e-05
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,4096,6144.0,6144.0,1536,3072,0.5,36,-6.031431257724762e-05
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,8192,12288.0,12288.0,3644,5000,0.5930989583333334,38,-6.877072155475616e-05
msmarco-passage-trec-dl-2019,833860,2.0,cost-balanced,10000,15000.0,15000.0,5000,5000,0.6666666666666666,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,128,192.0,192.0,64,64,0.6666666666666666,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,256,384.0,384.0,128,128,0.6666666666666666,11,-0.00042461417615413666
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,512,768.0,768.0,224,320,0.5833333333333334,13,-0.00018656998872756958
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,1024,1536.0,1536.0,448,640,0.5833333333333334,18,-1.9185245037078857e-05
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,2048,3072.0,3072.0,896,1280,0.5833333333333334,32,-0.0004932153970003128
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,4096,6144.0,6144.0,1792,2560,0.5833333333333334,37,-6.50547444820404e-05
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,8192,12288.0,12288.0,3648,4992,0.59375,38,-6.847921758890152e-05
msmarco-passage-trec-dl-2019,833860,2.0,upper-per-cost,10000,15000.0,15000.0,5000,5000,0.6666666666666666,39,-8.715502917766571e-05
msmarco-passage-trec-dl-2019,833860,2.0,blocker-per-cost,128,192.0,192.0,64,64,0.6666666666666666,8,-0.0003498196601867676
msmarco-passage-trec-dl-2019,833860,2.0,blocker-per-cost,256,384.0,384.0,128,128,0.6666666666666666,11,-0.00042461417615413666
msmarco-passage-trec-dl-2019,833860,2.0,blocker-per-cost,512,768.0,768.0,256,256,0.6666666666666666,13,-9.441189467906952e-05
msmarco-passage-trec-dl-2019,833860,2.0,blocker-per-cost,1024,1536.0,1536.0,512,512,0.6666666666666666,30,-0.00021097436547279358
