dataset,query_id,budget,method,cap,ndcg10_linear,ndcg10_exponential,recall
trec-covid-chrono-r5,9,128,blocker_cert,20,0.0,0.0,0.0
trec-covid-chrono-r5,9,128,blocker_cert,100,0.0,0.0,0.0
trec-covid-chrono-r5,10,128,blocker_cert,20,0.6881307098211842,0.6750643316580717,0.012072434607645875
trec-covid-chrono-r5,10,128,blocker_cert,100,0.6881307098211842,0.6750643316580717,0.012072434607645875
trec-covid-chrono-r5,11,128,blocker_cert,20,0.45306437485515383,0.42992063420956134,0.00904977375565611
trec-covid-chrono-r5,11,128,blocker_cert,100,0.45306437485515383,0.42992063420956134,0.00904977375565611
trec-covid-chrono-r5,12,128,blocker_cert,20,0.0,0.0,0.0
trec-covid-chrono-r5,12,128,blocker_cert,100,0.0,0.0,0.0
trec-covid-chrono-r5,13,128,blocker_cert,20,0.914856882358379,0.914856882358379,0.009782608695652175
trec-covid-chrono-r5,13,128,blocker_cert,100,0.914856882358379,0.914856882358379,0.009782608695652175
trec-covid-chrono-r5,14,128,blocker_cert,20,0.933745776545611,0.933745776545611,0.03663003663003663
trec-covid-chrono-r5,14,128,blocker_cert,100,0.933745776545611,0.933745776545611,0.03663003663003663
trec-covid-chrono-r5,15,128,blocker_cert,20,0.22009176629808017,0.22009176629808014,0.002242152466367713
trec-covid-chrono-r5,15,128,blocker_cert,100,0.22009176629808017,0.22009176629808014,0.002242152466367713
trec-covid-chrono-r5,16,128,blocker_cert,20,0.4537425745411855,0.4170606134915054,0.00975609756097561
trec-covid-chrono-r5,16,128,blocker_cert,100,0.4537425745411855,0.4170606134915054,0.00975609756097561
trec-covid-chrono-r5,17,128,blocker_cert,20,0.0,0.0,0.0
trec-covid-chrono-r5,17,128,blocker_cert,100,0.0,0.0,0.0
trec-covid-chrono-r5,18,128,blocker_cert,20,0.22009176629808017,0.22009176629808014,0.0015015015015015015
trec-covid-chrono-r5,18,128,blocker_cert,100,0.22009176629808017,0.22009176629808014,0.0015015015015015015
trec-covid-chrono-r5,19,128,blocker_cert,20,0.791808793097263,0.722411724129684,0.11965811965811966
trec-covid-chrono-r5,19,128,blocker_cert,100,0.791808793097263,0.722411724129684,0.11965811965811966
trec-covid-chrono-r5,20,128,blocker_cert,20,0.8701249883466593,0.8701249883466592,0.010568031704095112
trec-covid-chrono-r5,20,128,blocker_cert,100,0.8701249883466593,0.8701249883466592,0.010568031704095112
trec-covid-chrono-r5,21,128,blocker_cert,20,0.835780413693672,0.835780413693672,0.0136986301369863
trec-covid-chrono-r5,21,128,blocker_cert,100,0.835780413693672,0.835780413693672,0.0136986301369863
trec-covid-chrono-r5,22,128,blocker_cert,20,0.727329844310522,0.727329844310522,0.010084033613445379
trec-covid-chrono-r5,22,128,blocker_cert,100,0.727329844310522,0.727329844310522,0.010084033613445379
trec-covid-chrono-r5,23,128,blocker_cert,20,0.4690000933206748,0.4690000933206747,0.007594936708860759
trec-covid-chrono-r5,23,128,blocker_cert,100,0.4690000933206748,0.4690000933206747,0.007594936708860759
trec-covid-chrono-r5,24,128,blocker_cert,20,0.41397715174615474,0.39563617122131467,0.006666666666666667
trec-covid-chrono-r5,24,128,blocker_cert,100,0.41397715174615474,0.39563617122131467,0.006666666666666667
