dataset,query_id,budget,cap,method,dense_depth,sparse_depth,actual_reads,candidates,returned,empty,has10,exact10,position_agreement10,top10_set_same_order_diff,ndcg10,recall
trec-covid,45,10000,20,balanced_zero,5000,5000,10000,7947,20,0,1,1,1.0,0,0.7378144002357957,0.02357320099255583
trec-covid,45,10000,100,balanced_zero,5000,5000,10000,7947,100,0,1,1,1.0,0,0.7378144002357957,0.10173697270471464
trec-covid,45,10000,20,balanced_cert,5000,5000,10000,7947,20,0,1,1,1.0,0,0.7378144002357957,0.02357320099255583
trec-covid,45,10000,100,balanced_cert,5000,5000,10000,7947,95,0,1,1,1.0,0,0.7378144002357957,0.09801488833746898
trec-covid,45,10000,20,blocker_zero,5000,5000,10000,7947,20,0,1,1,1.0,0,0.7378144002357957,0.02357320099255583
trec-covid,45,10000,100,blocker_zero,5000,5000,10000,7947,100,0,1,1,1.0,0,0.7378144002357957,0.10173697270471464
trec-covid,45,10000,20,blocker_cert,5000,5000,10000,7947,20,0,1,1,1.0,0,0.7378144002357957,0.02357320099255583
trec-covid,45,10000,100,blocker_cert,5000,5000,10000,7947,95,0,1,1,1.0,0,0.7378144002357957,0.09801488833746898
trec-covid,46,128,20,fixed_topL_zero,64,64,128,114,20,0,1,1,1.0,0,1.0,0.09340659340659341
trec-covid,46,128,100,fixed_topL_zero,64,64,128,114,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,128,20,balanced_zero,64,64,128,114,20,0,1,1,1.0,0,1.0,0.09340659340659341
trec-covid,46,128,100,balanced_zero,64,64,128,114,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,128,20,balanced_cert,64,64,128,114,10,0,1,1,1.0,0,1.0,0.054945054945054944
trec-covid,46,128,100,balanced_cert,64,64,128,114,10,0,1,1,1.0,0,1.0,0.054945054945054944
trec-covid,46,128,20,blocker_zero,64,64,128,114,20,0,1,1,1.0,0,1.0,0.09340659340659341
trec-covid,46,128,100,blocker_zero,64,64,128,114,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,128,20,blocker_cert,64,64,128,114,10,0,1,1,1.0,0,1.0,0.054945054945054944
trec-covid,46,128,100,blocker_cert,64,64,128,114,10,0,1,1,1.0,0,1.0,0.054945054945054944
trec-covid,46,256,20,fixed_topL_zero,128,128,256,234,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,256,100,fixed_topL_zero,128,128,256,234,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,256,20,balanced_zero,128,128,256,234,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,256,100,balanced_zero,128,128,256,234,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,256,20,balanced_cert,128,128,256,234,15,0,1,1,1.0,0,1.0,0.08241758241758242
trec-covid,46,256,100,balanced_cert,128,128,256,234,15,0,1,1,1.0,0,1.0,0.08241758241758242
trec-covid,46,256,20,blocker_zero,128,128,256,234,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,256,100,blocker_zero,128,128,256,234,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,256,20,blocker_cert,128,128,256,234,15,0,1,1,1.0,0,1.0,0.08241758241758242
trec-covid,46,256,100,blocker_cert,128,128,256,234,15,0,1,1,1.0,0,1.0,0.08241758241758242
trec-covid,46,512,20,fixed_topL_zero,256,256,512,478,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,512,100,fixed_topL_zero,256,256,512,478,100,0,1,1,1.0,0,1.0,0.25274725274725274
trec-covid,46,512,20,balanced_zero,256,256,512,478,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,512,100,balanced_zero,256,256,512,478,100,0,1,1,1.0,0,1.0,0.25274725274725274
trec-covid,46,512,20,balanced_cert,256,256,512,478,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,512,100,balanced_cert,256,256,512,478,22,0,1,1,1.0,0,1.0,0.11538461538461539
trec-covid,46,512,20,blocker_zero,256,256,512,478,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,512,100,blocker_zero,256,256,512,478,100,0,1,1,1.0,0,1.0,0.25274725274725274
trec-covid,46,512,20,blocker_cert,256,256,512,478,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,512,100,blocker_cert,256,256,512,478,22,0,1,1,1.0,0,1.0,0.11538461538461539
trec-covid,46,1024,20,fixed_topL_zero,512,512,1024,951,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,1024,100,fixed_topL_zero,512,512,1024,951,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,1024,20,balanced_zero,512,512,1024,951,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,1024,100,balanced_zero,512,512,1024,951,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,1024,20,balanced_cert,512,512,1024,951,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,1024,100,balanced_cert,512,512,1024,951,25,0,1,1,1.0,0,1.0,0.12087912087912088
trec-covid,46,1024,20,blocker_zero,384,640,1024,960,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,1024,100,blocker_zero,384,640,1024,960,100,0,1,1,1.0,0,1.0,0.24725274725274726
trec-covid,46,1024,20,blocker_cert,384,640,1024,960,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,1024,100,blocker_cert,384,640,1024,960,25,0,1,1,1.0,0,1.0,0.12087912087912088
trec-covid,46,2048,20,fixed_topL_zero,1024,1024,2048,1883,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,2048,100,fixed_topL_zero,1024,1024,2048,1883,100,0,1,1,1.0,0,1.0,0.25274725274725274
trec-covid,46,2048,20,balanced_zero,1024,1024,2048,1883,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,2048,100,balanced_zero,1024,1024,2048,1883,100,0,1,1,1.0,0,1.0,0.25274725274725274
trec-covid,46,2048,20,balanced_cert,1024,1024,2048,1883,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,2048,100,balanced_cert,1024,1024,2048,1883,25,0,1,1,1.0,0,1.0,0.12087912087912088
trec-covid,46,2048,20,blocker_zero,704,1344,2048,1911,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,2048,100,blocker_zero,704,1344,2048,1911,100,0,1,1,1.0,0,1.0,0.25274725274725274
trec-covid,46,2048,20,blocker_cert,704,1344,2048,1911,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,2048,100,blocker_cert,704,1344,2048,1911,26,0,1,1,1.0,0,1.0,0.12637362637362637
trec-covid,46,4096,20,fixed_topL_zero,2048,2048,4096,3770,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,4096,100,fixed_topL_zero,2048,2048,4096,3770,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,4096,20,balanced_zero,2048,2048,4096,3770,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,4096,100,balanced_zero,2048,2048,4096,3770,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,4096,20,balanced_cert,2048,2048,4096,3770,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,4096,100,balanced_cert,2048,2048,4096,3770,30,0,1,1,1.0,0,1.0,0.14285714285714285
trec-covid,46,4096,20,blocker_zero,2176,1920,4096,3754,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,4096,100,blocker_zero,2176,1920,4096,3754,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,4096,20,blocker_cert,2176,1920,4096,3754,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,4096,100,blocker_cert,2176,1920,4096,3754,30,0,1,1,1.0,0,1.0,0.14285714285714285
trec-covid,46,8192,20,fixed_topL_zero,4096,4096,8192,7465,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,8192,100,fixed_topL_zero,4096,4096,8192,7465,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,8192,20,balanced_zero,4096,4096,8192,7465,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,8192,100,balanced_zero,4096,4096,8192,7465,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,8192,20,balanced_cert,4096,4096,8192,7465,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,8192,100,balanced_cert,4096,4096,8192,7465,42,0,1,1,1.0,0,1.0,0.16483516483516483
trec-covid,46,8192,20,blocker_zero,4160,4032,8192,7470,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,8192,100,blocker_zero,4160,4032,8192,7470,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,8192,20,blocker_cert,4160,4032,8192,7470,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,8192,100,blocker_cert,4160,4032,8192,7470,42,0,1,1,1.0,0,1.0,0.16483516483516483
trec-covid,46,10000,20,fixed_topL_zero,5000,5000,10000,8992,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,10000,100,fixed_topL_zero,5000,5000,10000,8992,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,10000,20,balanced_zero,5000,5000,10000,8992,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,10000,100,balanced_zero,5000,5000,10000,8992,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,10000,20,balanced_cert,5000,5000,10000,8992,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,10000,100,balanced_cert,5000,5000,10000,8992,42,0,1,1,1.0,0,1.0,0.16483516483516483
trec-covid,46,10000,20,blocker_zero,5000,5000,10000,8992,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,10000,100,blocker_zero,5000,5000,10000,8992,100,0,1,1,1.0,0,1.0,0.25824175824175827
trec-covid,46,10000,20,blocker_cert,5000,5000,10000,8992,20,0,1,1,1.0,0,1.0,0.10989010989010989
trec-covid,46,10000,100,blocker_cert,5000,5000,10000,8992,42,0,1,1,1.0,0,1.0,0.16483516483516483
trec-covid,47,128,20,fixed_topL_zero,64,64,128,125,20,0,1,0,0.3,0,0.7631925784528221,0.02619047619047619
trec-covid,47,128,100,fixed_topL_zero,64,64,128,125,100,0,1,0,0.3,0,0.7631925784528221,0.08333333333333333
trec-covid,47,128,20,balanced_zero,64,64,128,125,20,0,1,0,0.3,0,0.7631925784528221,0.02619047619047619
trec-covid,47,128,100,balanced_zero,64,64,128,125,100,0,1,0,0.3,0,0.7631925784528221,0.08333333333333333
trec-covid,47,128,20,balanced_cert,64,64,128,125,2,0,0,0,0.2,0,0.3589542101716347,0.004761904761904762
trec-covid,47,128,100,balanced_cert,64,64,128,125,2,0,0,0,0.2,0,0.3589542101716347,0.004761904761904762
trec-covid,47,128,20,blocker_zero,64,64,128,125,20,0,1,0,0.3,0,0.7631925784528221,0.02619047619047619
trec-covid,47,128,100,blocker_zero,64,64,128,125,100,0,1,0,0.3,0,0.7631925784528221,0.08333333333333333
trec-covid,47,128,20,blocker_cert,64,64,128,125,2,0,0,0,0.2,0,0.3589542101716347,0.004761904761904762
trec-covid,47,128,100,blocker_cert,64,64,128,125,2,0,0,0,0.2,0,0.3589542101716347,0.004761904761904762
trec-covid,47,256,20,fixed_topL_zero,128,128,256,250,20,0,1,0,0.4,0,0.8521705090845474,0.030952380952380953
trec-covid,47,256,100,fixed_topL_zero,128,128,256,250,100,0,1,0,0.4,0,0.8521705090845474,0.08333333333333333
trec-covid,47,256,20,balanced_zero,128,128,256,250,20,0,1,0,0.4,0,0.8521705090845474,0.030952380952380953
trec-covid,47,256,100,balanced_zero,128,128,256,250,100,0,1,0,0.4,0,0.8521705090845474,0.08333333333333333
trec-covid,47,256,20,balanced_cert,128,128,256,250,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,256,100,balanced_cert,128,128,256,250,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,256,20,blocker_zero,128,128,256,250,20,0,1,0,0.4,0,0.8521705090845474,0.030952380952380953
trec-covid,47,256,100,blocker_zero,128,128,256,250,100,0,1,0,0.4,0,0.8521705090845474,0.08333333333333333
trec-covid,47,256,20,blocker_cert,128,128,256,250,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,256,100,blocker_cert,128,128,256,250,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,512,20,fixed_topL_zero,256,256,512,499,20,0,1,0,0.6,0,0.933745776545611,0.03333333333333333
trec-covid,47,512,100,fixed_topL_zero,256,256,512,499,100,0,1,0,0.6,0,0.933745776545611,0.07857142857142857
trec-covid,47,512,20,balanced_zero,256,256,512,499,20,0,1,0,0.6,0,0.933745776545611,0.03333333333333333
trec-covid,47,512,100,balanced_zero,256,256,512,499,100,0,1,0,0.6,0,0.933745776545611,0.07857142857142857
trec-covid,47,512,20,balanced_cert,256,256,512,499,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,512,100,balanced_cert,256,256,512,499,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,512,20,blocker_zero,256,256,512,499,20,0,1,0,0.6,0,0.933745776545611,0.03333333333333333
trec-covid,47,512,100,blocker_zero,256,256,512,499,100,0,1,0,0.6,0,0.933745776545611,0.07857142857142857
trec-covid,47,512,20,blocker_cert,256,256,512,499,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,512,100,blocker_cert,256,256,512,499,3,0,0,0,0.3,0,0.46900009332067477,0.007142857142857143
trec-covid,47,1024,20,fixed_topL_zero,512,512,1024,987,20,0,1,0,0.7,0,1.0,0.03571428571428571
trec-covid,47,1024,100,fixed_topL_zero,512,512,1024,987,100,0,1,0,0.7,0,1.0,0.08095238095238096
trec-covid,47,1024,20,balanced_zero,512,512,1024,987,20,0,1,0,0.7,0,1.0,0.03571428571428571
trec-covid,47,1024,100,balanced_zero,512,512,1024,987,100,0,1,0,0.7,0,1.0,0.08095238095238096
trec-covid,47,1024,20,balanced_cert,512,512,1024,987,7,0,0,0,0.7,0,0.8006937664098819,0.016666666666666666
trec-covid,47,1024,100,balanced_cert,512,512,1024,987,7,0,0,0,0.7,0,0.8006937664098819,0.016666666666666666
trec-covid,47,1024,20,blocker_zero,448,576,1024,988,20,0,1,0,0.7,0,1.0,0.03571428571428571
trec-covid,47,1024,100,blocker_zero,448,576,1024,988,100,0,1,0,0.7,0,1.0,0.08095238095238096
trec-covid,47,1024,20,blocker_cert,448,576,1024,988,7,0,0,0,0.7,0,0.8006937664098819,0.016666666666666666
trec-covid,47,1024,100,blocker_cert,448,576,1024,988,7,0,0,0,0.7,0,0.8006937664098819,0.016666666666666666
trec-covid,47,2048,20,fixed_topL_zero,1024,1024,2048,1925,20,0,1,1,1.0,0,1.0,0.03571428571428571
trec-covid,47,2048,100,fixed_topL_zero,1024,1024,2048,1925,100,0,1,1,1.0,0,1.0,0.07857142857142857
trec-covid,47,2048,20,balanced_zero,1024,1024,2048,1925,20,0,1,1,1.0,0,1.0,0.03571428571428571
trec-covid,47,2048,100,balanced_zero,1024,1024,2048,1925,100,0,1,1,1.0,0,1.0,0.07857142857142857
trec-covid,47,2048,20,balanced_cert,1024,1024,2048,1925,8,0,0,0,0.8,0,0.8701249883466592,0.01904761904761905
trec-covid,47,2048,100,balanced_cert,1024,1024,2048,1925,8,0,0,0,0.8,0,0.8701249883466592,0.01904761904761905
trec-covid,47,2048,20,blocker_zero,768,1280,2048,1916,20,0,1,0,0.9,0,1.0,0.03571428571428571
trec-covid,47,2048,100,blocker_zero,768,1280,2048,1916,100,0,1,0,0.9,0,1.0,0.07857142857142857
trec-covid,47,2048,20,blocker_cert,768,1280,2048,1916,9,0,0,0,0.9,0,0.9363792118010482,0.02142857142857143
trec-covid,47,2048,100,blocker_cert,768,1280,2048,1916,9,0,0,0,0.9,0,0.9363792118010482,0.02142857142857143
trec-covid,47,4096,20,fixed_topL_zero,2048,2048,4096,3745,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,4096,100,fixed_topL_zero,2048,2048,4096,3745,100,0,1,1,1.0,0,1.0,0.07857142857142857
trec-covid,47,4096,20,balanced_zero,2048,2048,4096,3745,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,4096,100,balanced_zero,2048,2048,4096,3745,100,0,1,1,1.0,0,1.0,0.07857142857142857
trec-covid,47,4096,20,balanced_cert,2048,2048,4096,3745,11,0,1,1,1.0,0,1.0,0.02619047619047619
trec-covid,47,4096,100,balanced_cert,2048,2048,4096,3745,11,0,1,1,1.0,0,1.0,0.02619047619047619
trec-covid,47,4096,20,blocker_zero,896,3200,4096,3861,20,0,1,1,1.0,0,1.0,0.03571428571428571
trec-covid,47,4096,100,blocker_zero,896,3200,4096,3861,100,0,1,1,1.0,0,1.0,0.07857142857142857
trec-covid,47,4096,20,blocker_cert,896,3200,4096,3861,12,0,1,1,1.0,0,1.0,0.02857142857142857
trec-covid,47,4096,100,blocker_cert,896,3200,4096,3861,12,0,1,1,1.0,0,1.0,0.02857142857142857
trec-covid,47,8192,20,fixed_topL_zero,4096,4096,8192,7308,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,8192,100,fixed_topL_zero,4096,4096,8192,7308,100,0,1,1,1.0,0,1.0,0.08095238095238096
trec-covid,47,8192,20,balanced_zero,4096,4096,8192,7308,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,8192,100,balanced_zero,4096,4096,8192,7308,100,0,1,1,1.0,0,1.0,0.08095238095238096
trec-covid,47,8192,20,balanced_cert,4096,4096,8192,7308,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,47,8192,100,balanced_cert,4096,4096,8192,7308,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,47,8192,20,blocker_zero,4096,4096,8192,7308,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,8192,100,blocker_zero,4096,4096,8192,7308,100,0,1,1,1.0,0,1.0,0.08095238095238096
trec-covid,47,8192,20,blocker_cert,4096,4096,8192,7308,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,47,8192,100,blocker_cert,4096,4096,8192,7308,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,47,10000,20,fixed_topL_zero,5000,5000,10000,8885,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,10000,100,fixed_topL_zero,5000,5000,10000,8885,100,0,1,1,1.0,0,1.0,0.08333333333333333
trec-covid,47,10000,20,balanced_zero,5000,5000,10000,8885,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,10000,100,balanced_zero,5000,5000,10000,8885,100,0,1,1,1.0,0,1.0,0.08333333333333333
trec-covid,47,10000,20,balanced_cert,5000,5000,10000,8885,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,47,10000,100,balanced_cert,5000,5000,10000,8885,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,47,10000,20,blocker_zero,5000,5000,10000,8885,20,0,1,1,1.0,0,1.0,0.03333333333333333
trec-covid,47,10000,100,blocker_zero,5000,5000,10000,8885,100,0,1,1,1.0,0,1.0,0.08333333333333333
trec-covid,47,10000,20,blocker_cert,5000,5000,10000,8885,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,47,10000,100,blocker_cert,5000,5000,10000,8885,15,0,1,1,1.0,0,1.0,0.030952380952380953
trec-covid,48,128,20,fixed_topL_zero,64,64,128,120,20,0,1,0,0.7,0,1.0,0.04279279279279279
trec-covid,48,128,100,fixed_topL_zero,64,64,128,120,100,0,1,0,0.7,0,1.0,0.15990990990990991
trec-covid,48,128,20,balanced_zero,64,64,128,120,20,0,1,0,0.7,0,1.0,0.04279279279279279
trec-covid,48,128,100,balanced_zero,64,64,128,120,100,0,1,0,0.7,0,1.0,0.15990990990990991
trec-covid,48,128,20,balanced_cert,64,64,128,120,5,0,0,0,0.5,0,0.6489315753318465,0.01126126126126126
trec-covid,48,128,100,balanced_cert,64,64,128,120,5,0,0,0,0.5,0,0.6489315753318465,0.01126126126126126
trec-covid,48,128,20,blocker_zero,64,64,128,120,20,0,1,0,0.7,0,1.0,0.04279279279279279
trec-covid,48,128,100,blocker_zero,64,64,128,120,100,0,1,0,0.7,0,1.0,0.15990990990990991
trec-covid,48,128,20,blocker_cert,64,64,128,120,5,0,0,0,0.5,0,0.6489315753318465,0.01126126126126126
trec-covid,48,128,100,blocker_cert,64,64,128,120,5,0,0,0,0.5,0,0.6489315753318465,0.01126126126126126
trec-covid,48,256,20,fixed_topL_zero,128,128,256,236,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,256,100,fixed_topL_zero,128,128,256,236,100,0,1,1,1.0,0,0.955830517697074,0.16441441441441443
trec-covid,48,256,20,balanced_zero,128,128,256,236,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,256,100,balanced_zero,128,128,256,236,100,0,1,1,1.0,0,0.955830517697074,0.16441441441441443
trec-covid,48,256,20,balanced_cert,128,128,256,236,9,0,0,0,0.9,0,0.8922097294981223,0.02027027027027027
trec-covid,48,256,100,balanced_cert,128,128,256,236,9,0,0,0,0.9,0,0.8922097294981223,0.02027027027027027
trec-covid,48,256,20,blocker_zero,128,128,256,236,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,256,100,blocker_zero,128,128,256,236,100,0,1,1,1.0,0,0.955830517697074,0.16441441441441443
trec-covid,48,256,20,blocker_cert,128,128,256,236,9,0,0,0,0.9,0,0.8922097294981223,0.02027027027027027
trec-covid,48,256,100,blocker_cert,128,128,256,236,9,0,0,0,0.9,0,0.8922097294981223,0.02027027027027027
trec-covid,48,512,20,fixed_topL_zero,256,256,512,481,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,512,100,fixed_topL_zero,256,256,512,481,100,0,1,1,1.0,0,0.955830517697074,0.16441441441441443
trec-covid,48,512,20,balanced_zero,256,256,512,481,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,512,100,balanced_zero,256,256,512,481,100,0,1,1,1.0,0,0.955830517697074,0.16441441441441443
trec-covid,48,512,20,balanced_cert,256,256,512,481,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,512,100,balanced_cert,256,256,512,481,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,512,20,blocker_zero,256,256,512,481,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,512,100,blocker_zero,256,256,512,481,100,0,1,1,1.0,0,0.955830517697074,0.16441441441441443
trec-covid,48,512,20,blocker_cert,256,256,512,481,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,512,100,blocker_cert,256,256,512,481,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,1024,20,fixed_topL_zero,512,512,1024,948,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,1024,100,fixed_topL_zero,512,512,1024,948,100,0,1,1,1.0,0,0.955830517697074,0.17117117117117117
trec-covid,48,1024,20,balanced_zero,512,512,1024,948,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,1024,100,balanced_zero,512,512,1024,948,100,0,1,1,1.0,0,0.955830517697074,0.17117117117117117
trec-covid,48,1024,20,balanced_cert,512,512,1024,948,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,1024,100,balanced_cert,512,512,1024,948,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,1024,20,blocker_zero,448,576,1024,949,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,1024,100,blocker_zero,448,576,1024,949,100,0,1,1,1.0,0,0.955830517697074,0.17117117117117117
trec-covid,48,1024,20,blocker_cert,448,576,1024,949,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,1024,100,blocker_cert,448,576,1024,949,10,0,1,1,1.0,0,0.955830517697074,0.02252252252252252
trec-covid,48,2048,20,fixed_topL_zero,1024,1024,2048,1903,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,2048,100,fixed_topL_zero,1024,1024,2048,1903,100,0,1,1,1.0,0,0.955830517697074,0.17567567567567569
trec-covid,48,2048,20,balanced_zero,1024,1024,2048,1903,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,2048,100,balanced_zero,1024,1024,2048,1903,100,0,1,1,1.0,0,0.955830517697074,0.17567567567567569
trec-covid,48,2048,20,balanced_cert,1024,1024,2048,1903,13,0,1,1,1.0,0,0.955830517697074,0.02927927927927928
trec-covid,48,2048,100,balanced_cert,1024,1024,2048,1903,13,0,1,1,1.0,0,0.955830517697074,0.02927927927927928
trec-covid,48,2048,20,blocker_zero,896,1152,2048,1912,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,2048,100,blocker_zero,896,1152,2048,1912,100,0,1,1,1.0,0,0.955830517697074,0.17567567567567569
trec-covid,48,2048,20,blocker_cert,896,1152,2048,1912,13,0,1,1,1.0,0,0.955830517697074,0.02927927927927928
trec-covid,48,2048,100,blocker_cert,896,1152,2048,1912,13,0,1,1,1.0,0,0.955830517697074,0.02927927927927928
trec-covid,48,4096,20,fixed_topL_zero,2048,2048,4096,3772,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,4096,100,fixed_topL_zero,2048,2048,4096,3772,100,0,1,1,1.0,0,0.955830517697074,0.17342342342342343
trec-covid,48,4096,20,balanced_zero,2048,2048,4096,3772,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,4096,100,balanced_zero,2048,2048,4096,3772,100,0,1,1,1.0,0,0.955830517697074,0.17342342342342343
trec-covid,48,4096,20,balanced_cert,2048,2048,4096,3772,14,0,1,1,1.0,0,0.955830517697074,0.03153153153153153
trec-covid,48,4096,100,balanced_cert,2048,2048,4096,3772,14,0,1,1,1.0,0,0.955830517697074,0.03153153153153153
trec-covid,48,4096,20,blocker_zero,1472,2624,4096,3772,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,4096,100,blocker_zero,1472,2624,4096,3772,100,0,1,1,1.0,0,0.955830517697074,0.17342342342342343
trec-covid,48,4096,20,blocker_cert,1472,2624,4096,3772,14,0,1,1,1.0,0,0.955830517697074,0.03153153153153153
trec-covid,48,4096,100,blocker_cert,1472,2624,4096,3772,14,0,1,1,1.0,0,0.955830517697074,0.03153153153153153
trec-covid,48,8192,20,fixed_topL_zero,4096,4096,8192,7396,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,8192,100,fixed_topL_zero,4096,4096,8192,7396,100,0,1,1,1.0,0,0.955830517697074,0.17342342342342343
trec-covid,48,8192,20,balanced_zero,4096,4096,8192,7396,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,8192,100,balanced_zero,4096,4096,8192,7396,100,0,1,1,1.0,0,0.955830517697074,0.17342342342342343
trec-covid,48,8192,20,balanced_cert,4096,4096,8192,7396,20,0,1,1,1.0,0,0.955830517697074,0.04504504504504504
trec-covid,48,8192,100,balanced_cert,4096,4096,8192,7396,25,0,1,1,1.0,0,0.955830517697074,0.05630630630630631
